Order_ID,Order_Date,Customer_ID,Gender,Age,Age_Group,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit
684,2025-05-14 02:08:17.297297296,CUST1024,Male,19,18-25,Laptop,Electronics,2,88443,15,150353.1,15814.82
685,2025-05-14 19:40:32.432432432,CUST1046,Female,59,56-60,Camera,Electronics,1,58783,0,58783.0,10607.22
686,2025-05-15 13:12:47.567567568,CUST1040,Male,33,26-35,Mouse,Accessories,1,767,5,728.65,42.99
687,2025-05-16 06:45:02.702702704,CUST1075,Female,49,46-55,Smartphone,Electronics,1,63449,15,53931.65,6277.34
688,2025-05-17 00:17:17.837837840,CUST1065,Female,26,26-35,Camera,Electronics,1,94345,15,80193.25,11751.73
689,2025-05-17 17:49:32.972972968,CUST1028,Female,53,46-55,Laptop,Electronics,3,57793,0,173379.0,42141.59
690,2025-05-18 11:21:48.108108104,CUST1077,Female,54,46-55,Power Bank,Accessories,4,2972,20,9510.4,607.51
691,2025-05-19 04:54:03.243243240,CUST1069,Female,35,26-35,Mouse,Accessories,2,1451,5,2756.9,362.03
692,2025-05-19 22:26:18.378378376,CUST1044,Female,53,46-55,Keyboard,Accessories,5,1879,0,9395.0,1048.27
693,2025-05-20 15:58:33.513513512,CUST1058,Female,37,36-45,Keyboard,Accessories,3,1162,20,2788.8,291.13
694,2025-05-21 09:30:48.648648648,CUST1086,Male,21,18-25,Mouse,Accessories,3,1785,15,4551.75,522.11
695,2025-05-22 03:03:03.783783784,CUST1026,Male,49,46-55,Tablet,Electronics,4,35256,15,119870.4,21571.59
696,2025-05-22 20:35:18.918918920,CUST1030,Female,40,36-45,Keyboard,Accessories,3,2753,10,7433.1,371.7
697,2025-05-23 14:07:34.054054056,CUST1034,Female,34,26-35,Headphones,Accessories,3,6229,20,14949.6,3610.72
698,2025-05-24 07:39:49.189189184,CUST1090,Male,26,26-35,Mouse,Accessories,1,2285,20,1828.0,452.92
699,2025-05-25 01:12:04.324324320,CUST1053,Male,25,18-25,Printer,Electronics,1,20166,10,18149.4,3919.26
700,2025-05-25 18:44:19.459459456,CUST1066,Male,28,26-35,Smartwatch,Wearables,2,4575,10,8235.0,1879.75
701,2025-05-26 12:16:34.594594592,CUST1028,Male,18,18-25,Laptop,Electronics,2,68572,15,116572.4,21733.56
702,2025-05-27 05:48:49.729729728,CUST1075,Male,50,46-55,Headphones,Accessories,4,6794,20,21740.8,3602.42
703,2025-05-27 23:21:04.864864864,CUST1044,Male,37,36-45,Keyboard,Accessories,4,742,10,2671.2,523.69
704,2025-05-28 16:53:20.000000000,CUST1052,Male,30,26-35,Speaker,Accessories,4,5012,15,17040.8,2361.97
705,2025-05-29 10:25:35.135135136,CUST1025,Male,60,56-60,Monitor,Electronics,4,19463,5,73959.4,11442.46
706,2025-05-30 03:57:50.270270272,CUST1050,Male,60,56-60,Tablet,Electronics,4,23331,10,83991.6,18182.79
707,2025-05-30 21:30:05.405405400,CUST1037,Male,32,26-35,Power Bank,Accessories,3,3513,5,10012.05,2142.71
708,2025-05-31 15:02:20.540540536,CUST1064,Male,60,56-60,Smartphone,Electronics,4,19837,0,79348.0,13705.59
709,2025-06-01 08:34:35.675675672,CUST1067,Female,57,56-60,Headphones,Accessories,3,7195,10,19426.5,4498.15
710,2025-06-02 02:06:50.810810808,CUST1045,Female,29,26-35,Printer,Electronics,4,14106,10,50781.6,11794.93
711,2025-06-02 19:39:05.945945944,CUST1053,Female,41,36-45,Mouse,Accessories,1,1592,0,1592.0,344.89
712,2025-06-03 13:11:21.081081080,CUST1053,Male,21,18-25,Printer,Electronics,1,20342,5,19324.9,2559.7
713,2025-06-04 06:43:36.216216216,CUST1025,Male,40,36-45,Printer,Electronics,2,13707,10,24672.6,6016.77
714,2025-06-05 00:15:51.351351352,CUST1016,Male,46,46-55,Printer,Electronics,1,21523,10,19370.7,3518.12
715,2025-06-05 17:48:06.486486488,CUST1088,Female,33,26-35,Headphones,Accessories,4,4164,20,13324.8,973.1
716,2025-06-06 11:20:21.621621616,CUST1037,Female,55,46-55,Headphones,Accessories,3,6678,20,16027.2,2218.27
717,2025-06-07 04:52:36.756756752,CUST1009,Female,42,36-45,Tablet,Electronics,1,38369,0,38369.0,3080.51
718,2025-06-07 22:24:51.891891888,CUST1000,Female,24,18-25,Printer,Electronics,5,17569,10,79060.5,9298.85
719,2025-06-08 15:57:07.027027024,CUST1003,Female,51,46-55,Power Bank,Accessories,1,1443,10,1298.7,246.29
720,2025-06-09 09:29:22.162162160,CUST1023,Female,24,18-25,Laptop,Electronics,2,85512,20,136819.2,22629.39
721,2025-06-10 03:01:37.297297296,CUST1077,Female,53,46-55,Headphones,Accessories,4,6754,10,24314.4,3967.38
722,2025-06-10 20:33:52.432432432,CUST1058,Female,35,26-35,Printer,Electronics,4,7436,10,26769.6,2149.31
723,2025-06-11 14:06:07.567567568,CUST1029,Male,54,46-55,Keyboard,Accessories,2,3610,0,7220.0,1557.27
724,2025-06-12 07:38:22.702702704,CUST1052,Female,28,26-35,Monitor,Electronics,4,14411,15,48997.4,10127.46
725,2025-06-13 01:10:37.837837840,CUST1069,Male,18,18-25,Tablet,Electronics,2,20073,5,38138.7,3258.22
726,2025-06-13 18:42:52.972972968,CUST1029,Female,25,18-25,Power Bank,Accessories,3,1924,5,5483.4,910.95
727,2025-06-14 12:15:08.108108104,CUST1026,Male,59,56-60,Printer,Electronics,2,29780,15,50626.0,12155.63
728,2025-06-15 05:47:23.243243240,CUST1014,Female,26,26-35,Tablet,Electronics,5,36140,0,180700.0,29522.51
729,2025-06-15 23:19:38.378378376,CUST1081,Male,56,56-60,Smartphone,Electronics,4,39849,10,143456.4,12603.61
730,2025-06-16 16:51:53.513513512,CUST1097,Male,55,46-55,Power Bank,Accessories,2,1690,5,3211.0,330.39
731,2025-06-17 10:24:08.648648648,CUST1056,Female,39,36-45,Smartwatch,Wearables,4,20565,5,78147.0,16167.14
732,2025-06-18 03:56:23.783783784,CUST1048,Male,33,26-35,Mouse,Accessories,4,523,15,1778.2,94.01
733,2025-06-18 21:28:38.918918920,CUST1095,Female,39,36-45,Printer,Electronics,5,25158,20,100632.0,20401.98
734,2025-06-19 15:00:54.054054056,CUST1002,Male,27,26-35,Speaker,Accessories,2,5354,20,8566.4,449.46
735,2025-06-20 08:33:09.189189184,CUST1076,Female,27,26-35,Headphones,Accessories,5,1034,15,4394.5,569.35
736,2025-06-21 02:05:24.324324320,CUST1066,Female,20,18-25,Headphones,Accessories,2,1339,15,2276.3,117.15
737,2025-06-21 19:37:39.459459456,CUST1076,Female,40,36-45,Smartwatch,Wearables,5,21951,0,109755.0,17733.64
738,2025-06-22 13:09:54.594594592,CUST1000,Male,24,18-25,Mouse,Accessories,2,2113,0,4226.0,756.94
739,2025-06-23 06:42:09.729729728,CUST1080,Female,60,56-60,Camera,Electronics,1,61824,5,58732.8,4932.23
740,2025-06-24 00:14:24.864864864,CUST1005,Female,43,36-45,Power Bank,Accessories,1,1219,0,1219.0,75.36
741,2025-06-24 17:46:40.000000000,CUST1017,Male,60,56-60,Mouse,Accessories,2,1464,10,2635.2,424.13
742,2025-06-25 11:18:55.135135136,CUST1083,Male,45,36-45,Speaker,Accessories,3,5706,0,17118.0,2278.21
743,2025-06-26 04:51:10.270270272,CUST1005,Female,50,46-55,Power Bank,Accessories,1,2831,10,2547.9,620.57
744,2025-06-26 22:23:25.405405400,CUST1081,Female,56,56-60,Smartwatch,Wearables,5,5340,20,21360.0,1482.24
745,2025-06-27 15:55:40.540540536,CUST1054,Female,19,18-25,Smartphone,Electronics,5,47113,15,200230.25,12924.26
746,2025-06-28 09:27:55.675675672,CUST1064,Male,36,36-45,Speaker,Accessories,5,8181,20,32724.0,3106.54
747,2025-06-29 03:00:10.810810808,CUST1091,Male,60,56-60,Headphones,Accessories,3,2873,15,7326.15,1437.2
748,2025-06-29 20:32:25.945945944,CUST1048,Male,50,46-55,Power Bank,Accessories,4,3738,15,12709.2,2837.77
749,2025-06-30 14:04:41.081081080,CUST1037,Male,43,36-45,Mouse,Accessories,2,426,10,766.8,108.83
750,2025-07-01 07:36:56.216216216,CUST1054,Female,39,36-45,Tablet,Electronics,4,30923,20,98953.6,7580.04
751,2025-07-02 01:09:11.351351352,CUST1005,Male,39,36-45,Tablet,Electronics,2,38756,0,77512.0,10217.4
752,2025-07-02 18:41:26.486486488,CUST1086,Male,40,36-45,Tablet,Electronics,3,47782,20,114676.8,19352.41
753,2025-07-03 12:13:41.621621616,CUST1046,Male,38,36-45,Laptop,Electronics,3,61292,15,156294.6,14382.45
754,2025-07-04 05:45:56.756756752,CUST1090,Male,59,56-60,Smartwatch,Wearables,2,15743,15,26763.1,5081.45
755,2025-07-04 23:18:11.891891888,CUST1086,Male,48,46-55,Printer,Electronics,2,8159,20,13054.4,1927.29
756,2025-07-05 16:50:27.027027024,CUST1065,Female,54,46-55,Keyboard,Accessories,5,2127,0,10635.0,2007.93
757,2025-07-06 10:22:42.162162160,CUST1044,Female,58,56-60,Printer,Electronics,3,24680,20,59232.0,11664.06
758,2025-07-07 03:54:57.297297296,CUST1023,Female,31,26-35,Speaker,Accessories,3,7122,20,17092.8,2467.0
759,2025-07-07 21:27:12.432432432,CUST1034,Female,35,26-35,Headphones,Accessories,1,2907,20,2325.6,174.59
760,2025-07-08 14:59:27.567567568,CUST1015,Male,53,46-55,Laptop,Electronics,5,44603,10,200713.5,33643.34
761,2025-07-09 08:31:42.702702704,CUST1041,Male,46,46-55,Smartphone,Electronics,3,68775,10,185692.5,18782.56
762,2025-07-10 02:03:57.837837840,CUST1044,Female,50,46-55,Headphones,Accessories,4,2462,5,9355.6,1041.12
763,2025-07-10 19:36:12.972972968,CUST1009,Female,38,36-45,Monitor,Electronics,1,14191,10,12771.9,862.84
764,2025-07-11 13:08:28.108108104,CUST1003,Female,35,26-35,Printer,Electronics,4,10476,0,41904.0,7164.24
765,2025-07-12 06:40:43.243243240,CUST1014,Male,26,26-35,Smartwatch,Wearables,1,8297,15,7052.45,727.81
766,2025-07-13 00:12:58.378378376,CUST1092,Male,22,18-25,Headphones,Accessories,5,1787,5,8488.25,1928.38
767,2025-07-13 17:45:13.513513512,CUST1062,Male,59,56-60,Keyboard,Accessories,2,3760,0,7520.0,1699.15
768,2025-07-14 11:17:28.648648648,CUST1012,Male,47,46-55,Printer,Electronics,3,11730,20,28152.0,2185.3
769,2025-07-15 04:49:43.783783784,CUST1051,Female,30,26-35,Keyboard,Accessories,5,1597,15,6787.25,1368.36
770,2025-07-15 22:21:58.918918920,CUST1077,Female,19,18-25,Tablet,Electronics,4,27174,20,86956.8,20600.83
771,2025-07-16 15:54:14.054054056,CUST1054,Male,22,18-25,Camera,Electronics,1,25798,5,24508.1,2835.87
772,2025-07-17 09:26:29.189189184,CUST1069,Male,19,18-25,Laptop,Electronics,5,70329,15,298898.25,27308.41
773,2025-07-18 02:58:44.324324320,CUST1082,Female,52,46-55,Headphones,Accessories,3,3933,15,10029.15,1996.23
774,2025-07-18 20:30:59.459459456,CUST1034,Female,36,36-45,Monitor,Electronics,1,10371,0,10371.0,1190.03
775,2025-07-19 14:03:14.594594592,CUST1082,Male,31,26-35,Tablet,Electronics,3,45685,15,116496.75,14601.15
776,2025-07-20 07:35:29.729729728,CUST1082,Female,42,36-45,Laptop,Electronics,3,60039,5,171111.15,19402.04
777,2025-07-21 01:07:44.864864864,CUST1035,Male,34,26-35,Camera,Electronics,5,58798,10,264591.0,54774.76
778,2025-07-21 18:40:00.000000000,CUST1054,Female,23,18-25,Printer,Electronics,2,12358,20,19772.8,2286.37
779,2025-07-22 12:12:15.135135136,CUST1027,Male,41,36-45,Laptop,Electronics,2,84414,10,151945.2,16897.74
780,2025-07-23 05:44:30.270270272,CUST1020,Female,28,26-35,Headphones,Accessories,5,7221,10,32494.5,7814.19
781,2025-07-23 23:16:45.405405400,CUST1095,Female,56,56-60,Monitor,Electronics,3,21639,10,58425.3,13972.41
782,2025-07-24 16:49:00.540540536,CUST1055,Male,24,18-25,Monitor,Electronics,5,11968,20,47872.0,9497.59
783,2025-07-25 10:21:15.675675672,CUST1026,Male,21,18-25,Monitor,Electronics,3,28213,20,67711.2,4111.9
784,2025-07-26 03:53:30.810810808,CUST1041,Female,44,36-45,Laptop,Electronics,4,43158,0,172632.0,36962.31
785,2025-07-26 21:25:45.945945944,CUST1098,Female,50,46-55,Mouse,Accessories,4,2324,10,8366.4,1429.5
786,2025-07-27 14:58:01.081081080,CUST1062,Male,49,46-55,Mouse,Accessories,4,2010,10,7236.0,1575.79
787,2025-07-28 08:30:16.216216216,CUST1069,Female,41,36-45,Laptop,Electronics,2,49265,5,93603.5,5563.73
788,2025-07-29 02:02:31.351351352,CUST1076,Female,32,26-35,Speaker,Accessories,4,11986,10,43149.6,7591.12
789,2025-07-29 19:34:46.486486488,CUST1000,Female,51,46-55,Printer,Electronics,5,16143,15,68607.75,10898.44
790,2025-07-30 13:07:01.621621616,CUST1070,Female,32,26-35,Smartphone,Electronics,1,63476,5,60302.2,5034.75
791,2025-07-31 06:39:16.756756752,CUST1080,Female,48,46-55,Tablet,Electronics,5,31029,10,139630.5,13962.29
792,2025-08-01 00:11:31.891891888,CUST1021,Male,31,26-35,Mouse,Accessories,5,639,20,2556.0,337.75
793,2025-08-01 17:43:47.027027024,CUST1079,Female,54,46-55,Headphones,Accessories,2,3681,0,7362.0,570.35
794,2025-08-02 11:16:02.162162160,CUST1080,Female,19,18-25,Camera,Electronics,5,31054,5,147506.5,29394.0
795,2025-08-03 04:48:17.297297296,CUST1072,Male,42,36-45,Tablet,Electronics,5,38307,10,172381.5,10506.06
796,2025-08-03 22:20:32.432432432,CUST1063,Male,59,56-60,Mouse,Accessories,2,564,10,1015.2,236.54
797,2025-08-04 15:52:47.567567568,CUST1017,Female,39,36-45,Monitor,Electronics,5,17637,10,79366.5,5041.44
798,2025-08-05 09:25:02.702702704,CUST1081,Male,18,18-25,Tablet,Electronics,1,10215,15,8682.75,1323.93
799,2025-08-06 02:57:17.837837832,CUST1059,Male,60,56-60,Speaker,Accessories,1,11845,0,11845.0,2367.53
800,2025-08-06 20:29:32.972972968,CUST1017,Female,33,26-35,Monitor,Electronics,2,19113,0,38226.0,4906.77
801,2025-08-07 14:01:48.108108104,CUST1078,Male,30,26-35,Monitor,Electronics,5,24678,20,98712.0,14982.39
802,2025-08-08 07:34:03.243243240,CUST1066,Female,40,36-45,Smartphone,Electronics,3,17809,5,50755.65,7214.75
803,2025-08-09 01:06:18.378378376,CUST1051,Female,35,26-35,Tablet,Electronics,2,26576,15,45179.2,11223.74
804,2025-08-09 18:38:33.513513512,CUST1075,Male,60,56-60,Smartphone,Electronics,5,50289,0,251445.0,12923.38
805,2025-08-10 12:10:48.648648648,CUST1064,Female,23,18-25,Camera,Electronics,4,63871,10,229935.6,11524.28
806,2025-08-11 05:43:03.783783784,CUST1098,Female,41,36-45,Monitor,Electronics,3,13077,0,39231.0,4247.63
807,2025-08-11 23:15:18.918918920,CUST1030,Female,28,26-35,Monitor,Electronics,5,14568,5,69198.0,4937.98
808,2025-08-12 16:47:34.054054056,CUST1018,Female,34,26-35,Smartphone,Electronics,1,16230,10,14607.0,2585.17
809,2025-08-13 10:19:49.189189184,CUST1092,Male,51,46-55,Printer,Electronics,2,24300,0,48600.0,10412.55
810,2025-08-14 03:52:04.324324320,CUST1015,Male,54,46-55,Monitor,Electronics,3,17088,10,46137.6,9115.69
811,2025-08-14 21:24:19.459459456,CUST1042,Female,57,56-60,Power Bank,Accessories,4,4960,15,16864.0,3996.08
812,2025-08-15 14:56:34.594594592,CUST1045,Male,40,36-45,Laptop,Electronics,4,59782,15,203258.8,21910.02
813,2025-08-16 08:28:49.729729728,CUST1080,Female,31,26-35,Keyboard,Accessories,3,501,5,1427.85,126.87
814,2025-08-17 02:01:04.864864864,CUST1082,Female,29,26-35,Mouse,Accessories,1,428,20,342.4,44.61
815,2025-08-17 19:33:20.000000000,CUST1078,Male,23,18-25,Smartphone,Electronics,1,20398,5,19378.1,1782.39
816,2025-08-18 13:05:35.135135136,CUST1090,Female,44,36-45,Power Bank,Accessories,1,1347,20,1077.6,237.7
817,2025-08-19 06:37:50.270270272,CUST1086,Male,22,18-25,Printer,Electronics,2,23974,5,45550.6,3267.64
818,2025-08-20 00:10:05.405405400,CUST1086,Female,33,26-35,Monitor,Electronics,5,11225,10,50512.5,8866.65
819,2025-08-20 17:42:20.540540536,CUST1030,Male,50,46-55,Smartphone,Electronics,1,38110,10,34299.0,7380.74
820,2025-08-21 11:14:35.675675672,CUST1095,Male,60,56-60,Smartphone,Electronics,1,63128,20,50502.4,5693.67
821,2025-08-22 04:46:50.810810808,CUST1059,Female,56,56-60,Monitor,Electronics,2,12321,15,20945.7,3359.42
822,2025-08-22 22:19:05.945945944,CUST1075,Female,50,46-55,Laptop,Electronics,3,86270,5,245869.5,40047.0
823,2025-08-23 15:51:21.081081080,CUST1058,Male,33,26-35,Smartwatch,Wearables,3,18667,0,56001.0,4963.48
824,2025-08-24 09:23:36.216216216,CUST1086,Male,19,18-25,Smartphone,Electronics,4,37641,20,120451.2,14283.82
825,2025-08-25 02:55:51.351351352,CUST1047,Female,39,36-45,Power Bank,Accessories,2,1792,10,3225.6,197.24
826,2025-08-25 20:28:06.486486488,CUST1056,Male,55,46-55,Speaker,Accessories,5,1843,0,9215.0,626.18
827,2025-08-26 14:00:21.621621616,CUST1016,Male,49,46-55,Smartphone,Electronics,4,24533,0,98132.0,11635.29
828,2025-08-27 07:32:36.756756752,CUST1054,Female,47,46-55,Mouse,Accessories,2,2038,20,3260.8,519.56
829,2025-08-28 01:04:51.891891888,CUST1044,Male,27,26-35,Smartwatch,Wearables,1,4321,5,4104.95,341.72
830,2025-08-28 18:37:07.027027024,CUST1019,Male,34,26-35,Smartphone,Electronics,1,47924,15,40735.4,9793.3
831,2025-08-29 12:09:22.162162160,CUST1018,Female,60,56-60,Smartwatch,Wearables,1,13468,10,12121.2,1733.42
832,2025-08-30 05:41:37.297297296,CUST1095,Male,43,36-45,Camera,Electronics,2,25153,15,42760.1,7476.52
833,2025-08-30 23:13:52.432432432,CUST1075,Female,20,18-25,Mouse,Accessories,1,1086,0,1086.0,119.29
834,2025-08-31 16:46:07.567567568,CUST1051,Male,20,18-25,Laptop,Electronics,1,69238,5,65776.1,8067.51
835,2025-09-01 10:18:22.702702704,CUST1000,Female,24,18-25,Keyboard,Accessories,4,3459,20,11068.8,2202.3
836,2025-09-02 03:50:37.837837832,CUST1005,Female,42,36-45,Laptop,Electronics,2,47367,20,75787.2,10825.5
837,2025-09-02 21:22:52.972972968,CUST1077,Male,33,26-35,Keyboard,Accessories,1,1857,10,1671.3,121.28
838,2025-09-03 14:55:08.108108104,CUST1025,Female,50,46-55,Tablet,Electronics,1,27107,10,24396.3,5939.38
839,2025-09-04 08:27:23.243243240,CUST1032,Female,19,18-25,Speaker,Accessories,4,7180,15,24412.0,5917.97
840,2025-09-05 01:59:38.378378376,CUST1072,Female,51,46-55,Smartwatch,Wearables,2,9067,15,15413.9,936.49
841,2025-09-05 19:31:53.513513512,CUST1019,Male,32,26-35,Tablet,Electronics,1,25613,15,21771.05,4302.69
842,2025-09-06 13:04:08.648648648,CUST1082,Male,20,18-25,Speaker,Accessories,4,8989,15,30562.6,4084.94
843,2025-09-07 06:36:23.783783784,CUST1093,Male,23,18-25,Smartphone,Electronics,4,64429,5,244830.2,28294.68
844,2025-09-08 00:08:38.918918920,CUST1047,Male,57,56-60,Mouse,Accessories,3,2097,15,5347.35,1197.43
845,2025-09-08 17:40:54.054054056,CUST1036,Male,22,18-25,Tablet,Electronics,3,22665,20,54396.0,10407.09
846,2025-09-09 11:13:09.189189184,CUST1071,Male,32,26-35,Printer,Electronics,5,28469,0,142345.0,21866.39
847,2025-09-10 04:45:24.324324320,CUST1013,Female,28,26-35,Mouse,Accessories,2,771,20,1233.6,169.1
848,2025-09-10 22:17:39.459459456,CUST1016,Female,31,26-35,Tablet,Electronics,4,10363,5,39379.4,2385.03
849,2025-09-11 15:49:54.594594592,CUST1041,Female,20,18-25,Laptop,Electronics,3,60224,15,153571.2,9438.8
850,2025-09-12 09:22:09.729729728,CUST1001,Male,59,56-60,Smartphone,Electronics,1,18203,5,17292.85,3381.21
851,2025-09-13 02:54:24.864864864,CUST1062,Female,34,26-35,Power Bank,Accessories,2,1573,20,2516.8,461.42
852,2025-09-13 20:26:40.000000000,CUST1052,Male,29,26-35,Printer,Electronics,2,8567,5,16277.3,1902.63
853,2025-09-14 13:58:55.135135136,CUST1075,Male,27,26-35,Keyboard,Accessories,4,1635,15,5559.0,372.42
854,2025-09-15 07:31:10.270270272,CUST1019,Female,38,36-45,Monitor,Electronics,5,26667,5,126668.25,8099.66
855,2025-09-16 01:03:25.405405400,CUST1060,Male,40,36-45,Smartwatch,Wearables,1,15440,5,14668.0,2895.85
856,2025-09-16 18:35:40.540540536,CUST1050,Female,39,36-45,Power Bank,Accessories,2,2269,5,4311.1,258.37
857,2025-09-17 12:07:55.675675672,CUST1084,Female,55,46-55,Smartphone,Electronics,3,63247,20,151792.8,23315.69
858,2025-09-18 05:40:10.810810808,CUST1056,Female,56,56-60,Printer,Electronics,1,21802,5,20711.9,1345.84
859,2025-09-18 23:12:25.945945944,CUST1051,Female,49,46-55,Keyboard,Accessories,2,2830,5,5377.0,811.83
860,2025-09-19 16:44:41.081081080,CUST1056,Female,49,46-55,Camera,Electronics,2,49600,10,89280.0,18604.8
861,2025-09-20 10:16:56.216216216,CUST1017,Female,57,56-60,Keyboard,Accessories,5,2322,0,11610.0,2540.25
862,2025-09-21 03:49:11.351351352,CUST1017,Female,54,46-55,Laptop,Electronics,4,60914,5,231473.2,27600.72
863,2025-09-21 21:21:26.486486488,CUST1048,Male,25,18-25,Smartwatch,Wearables,4,18692,5,71029.6,9294.1
864,2025-09-22 14:53:41.621621616,CUST1039,Female,19,18-25,Speaker,Accessories,2,4735,0,9470.0,1611.4
865,2025-09-23 08:25:56.756756752,CUST1057,Female,21,18-25,Printer,Electronics,3,12353,20,29647.2,3202.16
866,2025-09-24 01:58:11.891891888,CUST1007,Male,33,26-35,Tablet,Electronics,4,31271,5,118829.8,7277.71
867,2025-09-24 19:30:27.027027024,CUST1057,Female,22,18-25,Smartphone,Electronics,5,40938,20,163752.0,15403.14
868,2025-09-25 13:02:42.162162160,CUST1085,Female,29,26-35,Camera,Electronics,3,29763,5,84824.55,10636.76
869,2025-09-26 06:34:57.297297296,CUST1039,Male,19,18-25,Power Bank,Accessories,5,3959,15,16825.75,1265.68
870,2025-09-27 00:07:12.432432432,CUST1051,Female,26,26-35,Power Bank,Accessories,5,2220,20,8880.0,784.91
871,2025-09-27 17:39:27.567567568,CUST1064,Female,32,26-35,Printer,Electronics,4,17618,15,59901.2,12057.53
872,2025-09-28 11:11:42.702702704,CUST1084,Female,28,26-35,Keyboard,Accessories,2,3504,20,5606.4,1396.57
873,2025-09-29 04:43:57.837837832,CUST1079,Male,44,36-45,Laptop,Electronics,5,75450,20,301800.0,74593.11
874,2025-09-29 22:16:12.972972968,CUST1096,Male,59,56-60,Mouse,Accessories,4,1925,20,6160.0,679.83
875,2025-09-30 15:48:28.108108104,CUST1055,Female,26,26-35,Power Bank,Accessories,5,3797,15,16137.25,2059.03
876,2025-10-01 09:20:43.243243240,CUST1057,Female,22,18-25,Headphones,Accessories,2,2868,5,5449.2,804.43
877,2025-10-02 02:52:58.378378376,CUST1071,Female,59,56-60,Speaker,Accessories,4,2704,0,10816.0,1006.22
878,2025-10-02 20:25:13.513513512,CUST1053,Male,27,26-35,Mouse,Accessories,1,954,20,763.2,99.08
879,2025-10-03 13:57:28.648648648,CUST1075,Female,27,26-35,Headphones,Accessories,4,4985,15,16949.0,4157.99
880,2025-10-04 07:29:43.783783784,CUST1034,Male,53,46-55,Smartphone,Electronics,3,64724,20,155337.6,13379.46
881,2025-10-05 01:01:58.918918920,CUST1027,Male,51,46-55,Printer,Electronics,4,21784,20,69708.8,6866.93
882,2025-10-05 18:34:14.054054056,CUST1038,Female,33,26-35,Camera,Electronics,4,36332,5,138061.6,19999.84
883,2025-10-06 12:06:29.189189184,CUST1038,Female,34,26-35,Camera,Electronics,3,29951,10,80867.7,13379.01
884,2025-10-07 05:38:44.324324320,CUST1070,Male,55,46-55,Camera,Electronics,4,99160,10,356976.0,47173.06
885,2025-10-07 23:10:59.459459456,CUST1048,Male,19,18-25,Tablet,Electronics,3,48698,5,138789.3,30723.38
886,2025-10-08 16:43:14.594594592,CUST1067,Female,43,36-45,Power Bank,Accessories,1,4238,20,3390.4,755.63
887,2025-10-09 10:15:29.729729728,CUST1048,Female,47,46-55,Power Bank,Accessories,3,3864,5,11012.4,1609.04
888,2025-10-10 03:47:44.864864864,CUST1086,Female,38,36-45,Power Bank,Accessories,4,4734,15,16095.6,1461.46
889,2025-10-10 21:20:00.000000000,CUST1016,Male,37,36-45,Monitor,Electronics,4,22863,20,73161.6,9535.84
890,2025-10-11 14:52:15.135135136,CUST1061,Male,54,46-55,Smartphone,Electronics,3,23605,20,56652.0,5015.7
891,2025-10-12 08:24:30.270270272,CUST1043,Female,53,46-55,Keyboard,Accessories,4,518,20,1657.6,149.65
892,2025-10-13 01:56:45.405405400,CUST1095,Male,21,18-25,Mouse,Accessories,2,2029,20,3246.4,166.96
893,2025-10-13 19:29:00.540540536,CUST1090,Male,58,56-60,Camera,Electronics,5,69921,5,332124.75,33527.91
894,2025-10-14 13:01:15.675675672,CUST1048,Female,38,36-45,Power Bank,Accessories,1,1680,20,1344.0,273.07
895,2025-10-15 06:33:30.810810808,CUST1037,Male,34,26-35,Printer,Electronics,2,21032,15,35754.4,6120.42
896,2025-10-16 00:05:45.945945944,CUST1042,Female,36,36-45,Speaker,Accessories,2,6611,0,13222.0,2164.26
897,2025-10-16 17:38:01.081081080,CUST1057,Female,53,46-55,Laptop,Electronics,4,51529,0,206116.0,47156.6
898,2025-10-17 11:10:16.216216216,CUST1020,Female,38,36-45,Speaker,Accessories,4,6511,0,26044.0,6296.77
899,2025-10-18 04:42:31.351351352,CUST1002,Male,23,18-25,Smartphone,Electronics,5,43690,0,218450.0,54559.76
900,2025-10-18 22:14:46.486486488,CUST1054,Male,38,36-45,Camera,Electronics,1,74703,10,67232.7,13177.63
901,2025-10-19 15:47:01.621621616,CUST1072,Male,51,46-55,Keyboard,Accessories,3,872,20,2092.8,249.96
902,2025-10-20 09:19:16.756756752,CUST1019,Male,19,18-25,Laptop,Electronics,3,48695,5,138780.75,33605.66
903,2025-10-21 02:51:31.891891888,CUST1068,Male,34,26-35,Printer,Electronics,2,6574,15,11175.8,2232.25
904,2025-10-21 20:23:47.027027024,CUST1039,Male,35,26-35,Tablet,Electronics,3,34518,0,103554.0,23457.37
905,2025-10-22 13:56:02.162162160,CUST1072,Male,55,46-55,Keyboard,Accessories,5,703,15,2987.75,509.86
906,2025-10-23 07:28:17.297297296,CUST1011,Female,41,36-45,Keyboard,Accessories,5,3717,5,17655.75,4379.63
907,2025-10-24 01:00:32.432432432,CUST1031,Female,34,26-35,Smartphone,Electronics,3,43258,0,129774.0,29737.1
908,2025-10-24 18:32:47.567567568,CUST1085,Male,26,26-35,Power Bank,Accessories,4,1719,15,5844.6,1220.37
909,2025-10-25 12:05:02.702702704,CUST1000,Male,36,36-45,Speaker,Accessories,4,4892,20,15654.4,1485.24
910,2025-10-26 05:37:17.837837832,CUST1031,Female,49,46-55,Camera,Electronics,4,89341,5,339495.8,74335.84
911,2025-10-26 23:09:32.972972968,CUST1043,Female,45,36-45,Speaker,Accessories,3,2178,0,6534.0,1070.54
